1616100622.0034, -0.00336830061860383, 0.303969115018845, 0.0913749039173126, -0.0143230622634292, -0.0105610452592373, 0.0149918692186475, 0.99972927570343
1616100622.02301, -0.00337154534645379, 0.303966522216797, 0.0913741365075111, -0.0143136298283935, -0.0105698620900512, 0.0149881253018975, 0.999729335308075
1616100622.03744, -0.00337034510448575, 0.3039670586586, 0.0913742631673813, -0.0143169416114688, -0.0104959355667233, 0.014992949552834, 0.999730050563812
1616100622.05343, -0.0033750447910279, 0.303970545530319, 0.0913774520158768, -0.0143092712387443, -0.0105565087869763, 0.0150001235306263, 0.99972939491272
1616100622.07029, -0.00337408110499382, 0.303966462612152, 0.0913747847080231, -0.014309074729681, -0.0105219949036837, 0.0149965640157461, 0.999729871749878
1616100622.09326, -0.00336825312115252, 0.303965389728546, 0.0913697481155396, -0.0143076796084642, -0.0105235883966088, 0.0150008527562022, 0.999729752540588
1616100622.10351, -0.00336824683472514, 0.303966343402863, 0.0913760140538216, -0.0143188666552305, -0.0105468258261681, 0.0149879092350602, 0.999729514122009
1616100622.12047, -0.00336752459406853, 0.303969264030457, 0.0913747996091843, -0.0143123362213373, -0.0105417836457491, 0.0149818202480674, 0.999729812145233
1616100622.13693, -0.00336942379362881, 0.30396842956543, 0.0913755968213081, -0.0143115259706974, -0.0105394246056676, 0.0149867031723261, 0.999729812145233
1616100622.15356, -0.00337035651318729, 0.303970456123352, 0.0913761407136917, -0.0143056670203805, -0.0105072138831019, 0.0149927334859967, 0.999730110168457
1616100622.17028, -0.00336973462253809, 0.303969144821167, 0.0913747474551201, -0.0143183898180723, -0.0105435503646731, 0.014989523217082, 0.999729573726654
1616100622.18706, -0.00333566730841994, 0.303949385881424, 0.091391421854496, -0.0142533304169774, -0.0102446004748344, 0.0149532835930586, 0.999734163284302
1616100622.20375, -0.00337310810573399, 0.303971260786057, 0.0913717225193977, -0.0143191134557128, -0.0105095813050866, 0.0149846924468875, 0.999730050563812
1616100622.22071, -0.0033702936489135, 0.303969204425812, 0.0913711711764336, -0.0143112856894732, -0.0105102462694049, 0.0150003526359797, 0.999729871749878
1616100622.23673, -0.00336772389709949, 0.303968340158463, 0.0913724973797798, -0.0143203735351562, -0.0105261821299791, 0.0149852642789483, 0.999729752540588
