TStamp	X	Y	Z
1613752447701	0.274887	4.875488	8.210068
1613752447703	0.339493	4.813278	8.212463
1613752447705	0.430420	4.741501	8.224426
1613752447708	0.535706	4.681671	8.243576
1613752447710	0.624237	4.645782	8.403885
1613752447713	0.715164	4.681671	8.609680
1613752447715	0.772598	4.767822	8.769989
1613752447717	0.748672	4.875488	8.889633
1613752447720	0.629028	4.973602	8.932709
1613752447722	0.504593	5.026245	8.949448
1613752447724	0.382568	5.019058	8.963806
1613752447727	0.303604	5.019058	8.992523
1613752447729	0.227036	4.961639	8.973389
1613752447732	0.198318	4.892242	8.944672
1613752447734	0.140884	4.830032	8.901596
1613752447736	0.138504	4.760635	8.903992
1613752447739	0.128922	4.741501	8.918350
1613752447741	0.155243	4.770218	8.949448
1613752447743	0.188751	4.806107	9.028412
1613752447746	0.188751	4.853958	9.073883
1613752447748	0.200714	4.918564	9.066696
1613752447751	0.241394	4.947281	9.083450
1613752447753	0.241394	4.966415	9.045166
1613752447755	0.241394	4.985565	9.004486
1613752447758	0.215073	4.959244	8.939880
1613752447760	0.176788	4.944885	8.877670
1613752447762	0.131317	4.940094	8.796310
1613752447765	0.090637	4.920959	8.717346
1613752447767	0.069107	4.908997	8.635986
1613752447770	0.016464	4.932922	8.542679
1613752447772	-0.002686	4.966415	8.449356
1613752447774	-0.036179	4.966415	8.344070
1613752447777	-0.091217	4.992737	8.250748
1613752447779	-0.115143	5.009491	8.178970
1613752447781	-0.182144	5.004700	8.114365
1613752447784	-0.225220	5.021454	8.009079
1613752447786	-0.277847	5.038208	7.946854
1613752447789	-0.294601	5.035812	7.872681
1613752447791	-0.313751	5.031021	7.786545
1613752447793	-0.316147	5.045380	7.724335
1613752447796	-0.328110	5.076492	7.666901
1613752447798	-0.354431	5.086060	7.623825
1613752447801	-0.402283	5.102814	7.583145
1613752447803	-0.435776	5.136307	7.559219
1613752447805	-0.493210	5.148270	7.559219
1613752447808	-0.543457	5.196136	7.590332
1613752447810	-0.610458	5.198532	7.580765
1613752447812	-0.636780	5.224854	7.645370
1613752447815	-0.694199	5.215271	7.688431
1613752447817	-0.722916	5.243988	7.745865
1613752447820	-0.754028	5.232025	7.788940
1613752447822	-0.792313	5.248779	7.877472
1613752447824	-0.816238	5.284668	7.966003
1613752447827	-0.806671	5.284668	8.030609
1613752447829	-0.828201	5.299026	8.090424
1613752447831	-0.825806	5.291840	8.155029
1613752447834	-0.818634	5.260742	8.233994
1613752447836	-0.821030	5.263138	8.248352
1613752447839	-0.832993	5.267914	8.298599
1613752447841	-0.840164	5.272705	8.334503
1613752447843	-0.842560	5.253555	8.370392
1613752447846	-0.840164	5.263138	8.396713
1613752447848	-0.854523	5.267914	8.423035
1613752447850	-0.859314	5.258347	8.485245
1613752447853	-0.878448	5.267914	8.528320
1613752447855	-0.888031	5.282272	8.600098
1613752447858	-0.907166	5.291840	8.662308
1613752447860	-0.928696	5.294235	8.724533
1613752447862	-0.952637	5.306198	8.777176
1613752447865	-0.950241	5.294235	8.832199
1613752447867	-0.945450	5.322952	8.880066
1613752447870	-0.914352	5.330124	8.920746
1613752447872	-0.844955	5.310989	8.985352
1613752447874	-0.801880	5.330124	9.037994
1613752447877	-0.744461	5.339706	9.078659
1613752447879	-0.646347	5.356445	9.059525
1613752447881	-0.572174	5.332520	9.042770
1613752447884	-0.500381	5.310989	9.014053
1613752447886	-0.433395	5.289459	9.006882
1613752447889	-0.359207	5.263138	8.959030
1613752447891	-0.316147	5.246384	8.930313
1613752447893	-0.268280	5.246384	8.911163
1613752447896	-0.213242	5.246384	8.877670
1613752447898	-0.160599	5.260742	8.798706
1613752447900	-0.103180	5.320557	8.746063
1613752447903	-0.081650	5.342102	8.695816
1613752447905	-0.110352	5.332520	8.609680
1613752447908	-0.105576	5.363632	8.542679
1613752447910	-0.172577	5.377991	8.504395
1613752447912	-0.206070	5.358841	8.432602
1613752447915	-0.273071	5.354065	8.372787
1613752447917	-0.306564	5.375595	8.317749
1613752447919	-0.363998	5.380386	8.310577
1613752447922	-0.409454	5.404312	8.284256
1613752447924	-0.433395	5.406708	8.245956
1613752447927	-0.488419	5.440201	8.231613
1613752447929	-0.507568	5.449768	8.198105
1613752447931	-0.509964	5.428238	8.174179
1613752447934	-0.543457	5.430634	8.131104
1613752447936	-0.517136	5.444992	8.133499
1613752447939	-0.526703	5.409088	8.131104
1613752447941	-0.514740	5.397125	8.135895
1613752447943	-0.469284	5.373199	8.135895
1613752447946	-0.433395	5.373199	8.167007
1613752447948	-0.385529	5.327744	8.176575
1613752447950	-0.311356	5.315781	8.200500
1613752447953	-0.246750	5.308594	8.200500
1613752447955	-0.194107	5.284668	8.190933
1613752447958	-0.141464	5.265518	8.224426
1613752447960	-0.088821	5.275101	8.210068
1613752447962	-0.064896	5.258347	8.233994
1613752447965	-0.052933	5.258347	8.260315
1613752447967	-0.038574	5.236816	8.293823
1613752447969	-0.021820	5.203308	8.324921
1613752447972	-0.007462	5.200912	8.351242
1613752447974	-0.012253	5.174591	8.360825
1613752447977	-0.029007	5.129135	8.358429
1613752447979	-0.048141	5.100418	8.363205
1613752447981	-0.084030	5.066925	8.363205
1613752447984	-0.110352	5.054962	8.360825
1613752447986	-0.148636	5.047775	8.341675
1613752447988	-0.177353	5.007095	8.363205
1613752447991	-0.220428	4.992737	8.387146
1613752447993	-0.225220	4.973602	8.406281
1613752447996	-0.213242	4.968811	8.408676
1613752447998	-0.172577	4.961639	8.401489
1613752448000	-0.158218	4.920959	8.382355
1613752448003	-0.088821	4.944885	8.367996
1613752448005	-0.067291	4.916168	8.341675
1613752448008	-0.019424	4.897034	8.317749
1613752448010	0.037994	4.882675	8.298599
1613752448012	0.083466	4.830032	8.272278
1613752448015	0.126526	4.832428	8.248352
1613752448017	0.155243	4.810883	8.202896
1613752448019	0.186356	4.825241	8.157425
1613752448022	0.241394	4.813278	8.131104
1613752448024	0.279678	4.803711	8.073685
1613752448027	0.325134	4.789352	8.044968
1613752448029	0.329926	4.798920	8.030609
1613752448031	0.363419	4.806107	8.013855
1613752448034	0.377777	4.825241	7.987534
1613752448036	0.361023	4.827637	7.982758
1613752448038	0.346664	4.830032	7.977966
1613752448041	0.313171	4.849167	7.968399
1613752448043	0.286850	4.882675	7.942078
1613752448046	0.258133	4.861145	7.915756
1613752448048	0.234207	4.844391	7.887039
1613752448050	0.222244	4.822845	7.877472
1613752448053	0.188751	4.841995	7.853546
1613752448055	0.152847	4.839600	7.875076
1613752448057	0.131317	4.841995	7.887039
1613752448060	0.088242	4.832428	7.920532
1613752448062	0.083466	4.885071	7.954041
1613752448065	0.069107	4.889847	7.975571
1613752448067	0.016464	4.916168	8.028214
1613752448069	-0.024216	4.944885	8.090424
1613752448072	-0.064896	4.947281	8.128708
1613752448074	-0.086426	4.980774	8.190933
1613752448077	-0.117538	4.992737	8.267502
1613752448079	-0.143860	4.995132	8.365601
1613752448081	-0.177353	5.014282	8.480453
1613752448084	-0.215637	5.026245	8.597702
1613752448086	-0.263504	5.038208	8.691025
1613752448088	-0.270676	5.078888	8.796310
1613752448091	-0.296997	5.109985	8.887238
1613752448093	-0.318527	5.133926	8.992523
1613752448096	-0.287430	5.148270	9.064316
1613752448098	-0.277847	5.162628	9.133698
1613752448100	-0.249146	5.196136	9.150452
1613752448103	-0.215637	5.191345	9.174377
1613752448105	-0.153427	5.184174	9.140884
1613752448107	-0.098389	5.208099	9.109772
1613752448110	-0.043365	5.220062	9.088242
1613752448112	0.018860	5.267914	8.997314
1613752448115	0.035599	5.289459	8.932709
1613752448117	0.045181	5.282272	8.805878
1613752448119	0.054749	5.277496	8.688629
1613752448122	0.059540	5.282272	8.569000
1613752448124	0.054749	5.303802	8.432602
1613752448126	0.054749	5.270309	8.308182
1613752448129	0.016464	5.272705	8.178970
1613752448131	-0.002686	5.260742	8.044968
1613752448134	-0.031387	5.299026	7.966003
1613752448136	-0.029007	5.267914	7.896606
1613752448138	-0.064896	5.282272	7.832001
1613752448141	-0.084030	5.265518	7.815262
1613752448143	-0.107971	5.275101	7.800903
1613752448145	-0.141464	5.287064	7.824829
1613752448148	-0.189316	5.303802	7.855927
1613752448150	-0.220428	5.282272	7.915756
1613752448153	-0.256317	5.301422	7.987534
1613752448155	-0.296997	5.310989	8.076080
1613752448157	-0.306564	5.332520	8.188538
1613752448160	-0.347244	5.332520	8.255539
1613752448162	-0.352036	5.361237	8.329712
1613752448165	-0.354431	5.370804	8.403885
1613752448167	-0.363998	5.377991	8.468491
1613752448169	-0.395096	5.361237	8.528320
1613752448172	-0.399887	5.368423	8.554642
1613752448174	-0.366394	5.370804	8.602493
1613752448176	-0.330490	5.361237	8.631210
1613752448179	-0.306564	5.361237	8.626419
1613752448181	-0.268280	5.366028	8.612061
1613752448184	-0.222824	5.363632	8.578568
1613752448186	-0.191711	5.354065	8.528320
1613752448188	-0.189316	5.370804	8.513962
1613752448191	-0.210861	5.380386	8.480453
1613752448193	-0.165390	5.370804	8.413467
1613752448195	-0.167786	5.346878	8.394318
1613752448198	-0.148636	5.327744	8.377563
1613752448200	-0.153427	5.279877	8.320145
1613752448203	-0.148636	5.275101	8.272278
1613752448205	-0.139069	5.263138	8.241180
1613752448207	-0.115143	5.279877	8.222031
1613752448210	-0.124710	5.270309	8.205292
1613752448212	-0.129501	5.272705	8.205292
1613752448214	-0.124710	5.282272	8.241180
1613752448217	-0.136673	5.275101	8.233994
1613752448219	-0.131897	5.263138	8.272278
1613752448222	-0.131897	5.248779	8.236389
1613752448224	-0.110352	5.243988	8.243576
1613752448226	-0.105576	5.241592	8.245956
1613752448229	-0.081650	5.236816	8.291428
1613752448231	-0.052933	5.232025	8.305786
1613752448233	-0.014648	5.205704	8.346466
1613752448236	-0.012253	5.186569	8.322540
1613752448238	0.009277	5.200912	8.344070
1613752448241	0.049957	5.181778	8.375183
1613752448243	0.049957	5.203308	8.375183
1613752448245	0.052353	5.203308	8.403885
1613752448248	0.045181	5.191345	8.415848
1613752448250	0.057144	5.217667	8.391922
1613752448253	0.011673	5.203308	8.423035
1613752448255	-0.017044	5.169815	8.420639
1613752448257	-0.050537	5.148270	8.384750
1613752448260	-0.086426	5.157852	8.401489
1613752448262	-0.129501	5.148270	8.375183
1613752448264	-0.153427	5.176987	8.370392
1613752448267	-0.182144	5.160248	8.363205
1613752448269	-0.206070	5.200912	8.382355
1613752448272	-0.237183	5.167419	8.387146
1613752448274	-0.265884	5.184174	8.399109
1613752448276	-0.294601	5.176987	8.458923
1613752448279	-0.328110	5.184174	8.454132
1613752448281	-0.337677	5.186569	8.501999
1613752448283	-0.340073	5.200912	8.504395
1613752448286	-0.323318	5.200912	8.509171
1613752448288	-0.308960	5.208099	8.490036
1613752448291	-0.270676	5.234421	8.458923
1613752448293	-0.244354	5.260742	8.458923
1613752448295	-0.241959	5.260742	8.466110
1613752448298	-0.225220	5.260742	8.432602
1613752448300	-0.206070	5.265518	8.411072
1613752448303	-0.206070	5.272705	8.408676
1613752448305	-0.229996	5.260742	8.394318
1613752448307	-0.222824	5.265518	8.384750
1613752448310	-0.220428	5.284668	8.367996
1613752448312	-0.215637	5.282272	8.339279
1613752448314	-0.201279	5.313385	8.327316
1613752448317	-0.227600	5.315781	8.308182
1613752448319	-0.220428	5.313385	8.286636
1613752448322	-0.241959	5.315781	8.284256
1613752448324	-0.244354	5.306198	8.269897
1613752448326	-0.234787	5.313385	8.269897
1613752448329	-0.229996	5.318161	8.269897
1613752448331	-0.229996	5.320557	8.303391
1613752448333	-0.253922	5.327744	8.336884
1613752448336	-0.227600	5.349274	8.379959
1613752448338	-0.241959	5.337311	8.427811
1613752448341	-0.249146	5.330124	8.475677
1613752448343	-0.229996	5.351669	8.497208
1613752448345	-0.227600	5.342102	8.511566
1613752448348	-0.227600	5.342102	8.506775
1613752448350	-0.196503	5.366028	8.501999
1613752448352	-0.153427	5.363632	8.499603
1613752448355	-0.165390	5.363632	8.501999
1613752448357	-0.182144	5.368423	8.490036
1613752448360	-0.215637	5.375595	8.475677
1613752448362	-0.229996	5.373199	8.475677
1613752448364	-0.251541	5.361237	8.463715
1613752448367	-0.258713	5.397125	8.446960
1613752448369	-0.277847	5.387558	8.437393
1613752448371	-0.282639	5.401917	8.437393
1613752448374	-0.299393	5.399521	8.389526
1613752448376	-0.330490	5.397125	8.384750
1613752448379	-0.311356	5.399521	8.351242
1613752448381	-0.366394	5.413879	8.300995
1613752448383	-0.373566	5.399521	8.286636
1613752448386	-0.383133	5.399521	8.289032
1613752448388	-0.414246	5.401917	8.281860
1613752448391	-0.435776	5.399521	8.296219
1613752448393	-0.469284	5.425842	8.293823
1613752448395	-0.512344	5.435410	8.267502
1613752448398	-0.495605	5.394730	8.286636
1613752448400	-0.505173	5.370804	8.303391
1613752448402	-0.512344	5.373199	8.286636
1613752448405	-0.502777	5.363632	8.274673
1613752448407	-0.507568	5.366028	8.250748
1613752448410	-0.495605	5.375595	8.250748
1613752448412	-0.529099	5.401917	8.190933
1613752448414	-0.538666	5.406708	8.181351
1613752448417	-0.581741	5.392349	8.183746
1613752448419	-0.624817	5.399521	8.202896
1613752448421	-0.670273	5.423447	8.198105
1613752448424	-0.722916	5.435410	8.224426
1613752448426	-0.777954	5.464127	8.255539
1613752448429	-0.828201	5.485672	8.265106
1613752448431	-0.868881	5.507202	8.229218
1613752448433	-0.890411	5.528732	8.236389
1613752448436	-0.931091	5.578979	8.241180
1613752448438	-0.940674	5.567017	8.233994
1613752448440	-0.945450	5.576599	8.217255
1613752448443	-0.933487	5.559845	8.193329
1613752448445	-0.904770	5.557449	8.212463
1613752448448	-0.866486	5.555054	8.207672
1613752448450	-0.859314	5.545486	8.217255
1613752448452	-0.825806	5.574203	8.269897
1613752448455	-0.806671	5.602921	8.329712
1613752448457	-0.797104	5.610092	8.360825
1613752448460	-0.768387	5.617264	8.372787
1613752448462	-0.746841	5.619659	8.401489
1613752448464	-0.720520	5.629227	8.437393
1613752448467	-0.715744	5.617264	8.487640
1613752448469	-0.718140	5.614883	8.542679
1613752448471	-0.677460	5.607697	8.588135
1613752448474	-0.684631	5.629227	8.597702
1613752448476	-0.687027	5.636414	8.602493
1613752448479	-0.710953	5.619659	8.626419
1613752448481	-0.730103	5.610092	8.659927
1613752448483	-0.739670	5.626846	8.657532
1613752448486	-0.732498	5.622055	8.688629
1613752448488	-0.746841	5.657944	8.702988
1613752448490	-0.782745	5.641205	8.698212
1613752448493	-0.842560	5.672302	8.726913
1613752448495	-0.897598	5.669907	8.760422
1613752448498	-0.919128	5.655548	8.746063
1613752448500	-0.957413	5.653168	8.729309
1613752448502	-1.012451	5.653168	8.669495
1613752448505	-1.041168	5.667526	8.626419
1613752448507	-1.043564	5.660339	8.614456
1613752448509	-1.043564	5.660339	8.571381
1613752448512	-0.998093	5.626846	8.597702
1613752448514	-0.983734	5.626846	8.542679
1613752448517	-0.978958	5.619659	8.475677
1613752448519	-0.978958	5.588562	8.473282
1613752448521	-0.978958	5.583771	8.478073
1613752448524	-0.978958	5.531128	8.444565
1613752448526	-0.957413	5.557449	8.434998
1613752448529	-0.969376	5.557449	8.379959
1613752448531	-0.964600	5.557449	8.363205
1613752448533	-0.950241	5.543091	8.351242
1613752448536	-0.955017	5.543091	8.296219
1613752448538	-0.966980	5.523956	8.327316
1613752448540	-0.993301	5.507202	8.279465
1613752448543	-0.986130	5.488052	8.257935
1613752448545	-1.005280	5.478485	8.289032
1613752448548	-1.033981	5.454559	8.262711
1613752448550	-1.026810	5.444992	8.238785
1613752448552	-1.000488	5.430634	8.236389
1613752448555	-0.986130	5.418671	8.222031
1613752448557	-0.983734	5.428238	8.202896
1613752448559	-0.986130	5.444992	8.190933
1613752448562	-0.986130	5.387558	8.214859
1613752448564	-0.988525	5.356445	8.207672
1613752448567	-1.026810	5.366028	8.202896
1613752448569	-1.031601	5.351669	8.176575
1613752448571	-1.041168	5.361237	8.186142
1613752448574	-1.019623	5.370804	8.155029
1613752448576	-1.026810	5.399521	8.116745
1613752448578	-0.990921	5.401917	8.080856
1613752448581	-0.950241	5.401917	8.102402
1613752448583	-0.945450	5.392349	8.104782
1613752448586	-0.950241	5.401917	8.114365
1613752448588	-0.938278	5.370804	8.131104
1613752448590	-0.950241	5.406708	8.152649
1613752448593	-0.931091	5.373199	8.164612
1613752448595	-0.928696	5.358841	8.174179
1613752448598	-0.895203	5.373199	8.217255
1613752448600	-0.861710	5.375595	8.222031
1613752448602	-0.816238	5.389954	8.250748
1613752448605	-0.773163	5.413879	8.243576
1613752448607	-0.739670	5.401917	8.233994
1613752448609	-0.691818	5.406708	8.212463
1613752448612	-0.641571	5.382767	8.159821
1613752448614	-0.622421	5.394730	8.143066
1613752448617	-0.596100	5.389954	8.090424
1613752448619	-0.581741	5.428238	8.052139
1613752448621	-0.555420	5.406708	8.021042
1613752448624	-0.514740	5.433029	7.982758
1613752448626	-0.557816	5.437805	7.922928
1613752448628	-0.593704	5.440201	7.899002
1613752448631	-0.608063	5.454559	7.879868
1613752448633	-0.624817	5.444992	7.851151
1613752448636	-0.636780	5.437805	7.836792
1613752448638	-0.663101	5.444992	7.808075
1613752448640	-0.682236	5.471313	7.822433
1613752448643	-0.670273	5.454559	7.805679
1613752448645	-0.658310	5.459351	7.803284
1613752448647	-0.643951	5.483276	7.788940
1613752448650	-0.603271	5.516769	7.796112
1613752448652	-0.579346	5.509598	7.800903
1613752448655	-0.574570	5.519165	7.810471
1613752448657	-0.536285	5.500015	7.803284
1613752448659	-0.500381	5.473694	7.832001
1613752448662	-0.478851	5.468918	7.817642
1613752448664	-0.431000	5.452164	7.815262
1613752448667	-0.426208	5.488052	7.810471
1613752448669	-0.402283	5.507202	7.839188
1613752448671	-0.366394	5.480881	7.832001
1613752448674	-0.347244	5.468918	7.793716
1613752448676	-0.289825	5.461731	7.774582
1613752448678	-0.246750	5.497635	7.748260
1613752448681	-0.203674	5.495239	7.729111
1613752448683	-0.203674	5.478485	7.698013
1613752448686	-0.213242	5.492844	7.652542
1613752448688	-0.215637	5.454559	7.633408
1613752448690	-0.201279	5.461731	7.623825
1613752448693	-0.213242	5.425842	7.631012
1613752448695	-0.167786	5.425842	7.616653
1613752448697	-0.172577	5.425842	7.628616
1613752448700	-0.151031	5.406708	7.683655
1613752448702	-0.141464	5.444992	7.753036
1613752448705	-0.141464	5.413879	7.810471
1613752448707	-0.134293	5.416275	7.922928
1613752448709	-0.127106	5.421051	8.059326
1613752448712	-0.119934	5.392349	8.155029
1613752448714	-0.076859	5.406708	8.257935
1613752448716	-0.069672	5.416275	8.360825
1613752448719	-0.064896	5.399521	8.432602
1613752448721	-0.014648	5.397125	8.497208
1613752448724	0.037994	5.356445	8.607285
1613752448726	0.090637	5.373199	8.635986
1613752448728	0.109787	5.425842	8.688629
1613752448731	0.112183	5.433029	8.738892
1613752448733	0.109787	5.444992	8.736496
1613752448735	0.093033	5.476089	8.714951
1613752448738	0.037994	5.466522	8.681458
1613752448740	0.023636	5.442596	8.669495
1613752448743	0.021255	5.416275	8.621643
1613752448745	0.071503	5.392349	8.609680
1613752448747	0.124146	5.409088	8.547455
1613752448750	0.090637	5.411484	8.521133
1613752448752	0.021255	5.447372	8.506775
1613752448755	-0.012253	5.507202	8.451752
1613752448757	-0.033783	5.507202	8.391922
1613752448759	-0.072067	5.495239	8.353638
1613752448762	-0.112747	5.504807	8.267502
1613752448764	-0.148636	5.466522	8.202896
1613752448766	-0.206070	5.480881	8.131104
1613752448769	-0.210861	5.440201	8.121536
1613752448771	-0.229996	5.468918	8.076080
1613752448774	-0.222824	5.478485	8.052139
1613752448776	-0.203674	5.523956	8.056931
1613752448778	-0.189316	5.533524	8.021042
1613752448781	-0.141464	5.540695	8.021042
1613752448783	-0.119934	5.543091	7.994720
1613752448785	-0.072067	5.540695	7.934891
1613752448788	-0.031387	5.504807	7.930115
1613752448790	-0.002686	5.495239	7.891830
1613752448793	0.023636	5.511978	7.870285
1613752448795	0.047562	5.526337	7.827225
1613752448797	0.085861	5.533524	7.839188
1613752448800	0.148071	5.547882	7.824829
1613752448802	0.193527	5.588562	7.796112
1613752448804	0.234207	5.598129	7.812866
1613752448807	0.284454	5.622055	7.788940
1613752448809	0.303604	5.607697	7.812866
1613752448812	0.358643	5.636414	7.805679
1613752448814	0.375381	5.622055	7.808075
1613752448816	0.404099	5.648376	7.796112
1613752448819	0.451950	5.641205	7.760223
1613752448821	0.471100	5.645981	7.724335
1613752448824	0.495026	5.698624	7.666901
1613752448826	0.514175	5.691452	7.623825
1613752448828	0.547668	5.710587	7.561615
1613752448831	0.550064	5.739304	7.520935
1613752448833	0.547668	5.746475	7.494614
1613752448835	0.540497	5.748871	7.485046
1613752448838	0.554840	5.741699	7.449158
1613752448840	0.559631	5.732132	7.408478
1613752448843	0.557236	5.748871	7.413254
1613752448845	0.578781	5.758453	7.372589
1613752448847	0.607483	5.801514	7.365402
1613752448850	0.638596	5.820663	7.315155
1613752448852	0.648163	5.811096	7.303192
1613752448854	0.672089	5.813477	7.288834
1613752448857	0.691238	5.827835	7.298401
1613752448859	0.743881	5.854156	7.298401
