TStamp	X	Y	Z
1613754860939	-0.103180	3.825043	9.370590
1613754860941	-0.127106	3.837006	9.363419
1613754860943	-0.115143	3.844193	9.341873
1613754860946	-0.146255	3.872910	9.327515
1613754860948	-0.182144	3.889648	9.301193
1613754860950	-0.172577	3.892044	9.298813
1613754860953	-0.198898	3.927933	9.291626
1613754860955	-0.196503	3.951859	9.274872
1613754860958	-0.206070	3.973404	9.258133
1613754860960	-0.218033	3.994934	9.227020
1613754860962	-0.218033	4.011688	9.255737
1613754860965	-0.234787	4.021255	9.219849
1613754860967	-0.241959	4.033218	9.198303
1613754860969	-0.277847	4.038010	9.193527
1613754860972	-0.308960	4.040405	9.210266
1613754860974	-0.332886	4.023651	9.215057
1613754860977	-0.359207	4.066727	9.262909
1613754860979	-0.407074	4.040405	9.277267
1613754860981	-0.438171	4.047577	9.329910
1613754860984	-0.440567	4.057144	9.394516
1613754860986	-0.481247	4.042786	9.463913
1613754860989	-0.469284	4.071503	9.545273
1613754860991	-0.505173	4.061935	9.624222
1613754860993	-0.521927	4.035614	9.741470
1613754860996	-0.555420	4.016464	9.837189
1613754860998	-0.591309	4.023651	9.956833
1613754861000	-0.581741	4.023651	10.069290
1613754861003	-0.605667	3.985367	10.188934
1613754861005	-0.624817	3.951859	10.308578
1613754861008	-0.622421	3.935120	10.430618
1613754861010	-0.629593	3.927933	10.509567
1613754861012	-0.660706	3.947083	10.614853
1613754861015	-0.667877	3.920761	10.689041
1613754861017	-0.665497	3.904007	10.779968
1613754861019	-0.682236	3.884872	10.890030
1613754861022	-0.706177	3.877686	10.942673
1613754861024	-0.703781	3.875290	10.992920
1613754861027	-0.718140	3.868118	11.026428
1613754861029	-0.720520	3.865723	11.105392
1613754861031	-0.730103	3.853760	11.162811
1613754861034	-0.756424	3.846588	11.220245
1613754861036	-0.789917	3.846588	11.308777
1613754861038	-0.811447	3.858551	11.397308
1613754861041	-0.818634	3.848969	11.437988
1613754861043	-0.842560	3.839401	11.512161
1613754861046	-0.859314	3.853760	11.588730
1613754861048	-0.876053	3.829834	11.658127
1613754861050	-0.878448	3.798721	11.722733
1613754861053	-0.909561	3.791550	11.746658
1613754861055	-0.871277	3.774796	11.770584
1613754861057	-0.856918	3.748474	11.780167
1613754861060	-0.885635	3.724548	11.789734
1613754861062	-0.868881	3.717361	11.780167
1613754861065	-0.861710	3.700623	11.784943
1613754861067	-0.832993	3.705399	11.734695
1613754861069	-0.785126	3.705399	11.686844
1613754861072	-0.744461	3.717361	11.622238
1613754861074	-0.624817	3.726944	11.538483
1613754861077	-0.576950	3.748474	11.454742
1613754861079	-0.495605	3.765228	11.344666
1613754861081	-0.435776	3.770004	11.282455
1613754861084	-0.347244	3.791550	11.186737
1613754861086	-0.285034	3.803513	11.081451
1613754861088	-0.258713	3.820267	11.016846
1613754861091	-0.189316	3.805908	10.957031
1613754861093	-0.129501	3.825043	10.878067
1613754861096	-0.064896	3.834610	10.844574
1613754861098	0.011673	3.815475	10.787140
1613754861100	0.071503	3.817871	10.763214
1613754861103	0.133713	3.815475	10.736893
1613754861105	0.183960	3.781967	10.765610
1613754861107	0.229431	3.750870	10.756027
1613754861110	0.246170	3.712585	10.758423
1613754861112	0.313171	3.695831	10.748856
1613754861115	0.344284	3.650375	10.770386
1613754861117	0.358643	3.583374	10.794327
1613754861119	0.401703	3.528336	10.846954
1613754861122	0.425629	3.446976	10.911575
1613754861124	0.435211	3.356049	11.019241
1613754861126	0.432816	3.269913	11.105392
1613754861129	0.430420	3.169418	11.222641
1613754861131	0.442383	3.076096	11.339890
1613754861134	0.384964	2.982773	11.469101
1613754861136	0.361023	2.884659	11.581558
1613754861138	0.337097	2.803314	11.710770
1613754861141	0.296417	2.707596	11.842377
1613754861143	0.231812	2.626236	11.954834
1613754861145	0.219849	2.554459	12.079269
1613754861148	0.181564	2.434814	12.196518
1613754861150	0.155243	2.360641	12.301804
1613754861153	0.124146	2.298431	12.423828
1613754861155	0.124146	2.212280	12.555435
1613754861157	0.119354	2.173996	12.679871
1613754861160	0.073883	2.152466	12.821045
1613754861162	0.071503	2.104599	12.938293
1613754861165	0.083466	2.059143	13.086639
1613754861167	0.083466	2.035217	13.223038
1613754861169	0.116959	2.001709	13.349854
1613754861172	0.164810	1.977783	13.452744
1613754861174	0.222244	1.965820	13.502991
1613754861176	0.315567	1.937103	13.555634
1613754861179	0.380173	1.922745	13.584351
1613754861181	0.475891	1.906006	13.608276
1613754861184	0.585953	1.920364	13.569992
1613754861186	0.686447	1.906006	13.550858
1613754861188	0.777374	1.896423	13.474274
1613754861191	0.868301	1.855759	13.345062
1613754861193	0.983170	1.848572	13.208679
1613754861195	1.078873	1.819855	13.048355
1613754861198	1.203308	1.817474	12.849747
1613754861200	1.322937	1.812683	12.672684
1613754861203	1.461731	1.819855	12.450150
1613754861205	1.557434	1.800720	12.215652
1613754861207	1.614868	1.822250	12.002701
1613754861210	1.691437	1.853363	11.799301
1613754861212	1.710587	1.862930	11.555237
1613754861214	1.712967	1.843796	11.335098
1613754861217	1.691437	1.865326	11.107773
1613754861219	1.689041	1.872498	10.868500
1613754861222	1.672302	1.915573	10.648361
1613754861224	1.638794	1.965820	10.409073
1613754861226	1.600510	2.008896	10.351654
1613754861229	1.559830	2.018463	10.181763
1613754861231	1.478470	2.028030	10.026230
1613754861234	1.366013	2.028030	9.944870
1613754861236	1.279877	2.056747	9.882660
1613754861238	1.145874	2.087860	9.830017
1613754861241	1.038193	2.133316	9.796509
1613754861243	0.904205	2.123749	9.758224
1613754861245	0.777374	2.128540	9.715164
1613754861248	0.664917	2.130920	9.669693
1613754861250	0.540497	2.104599	9.655334
1613754861253	0.423248	2.078278	9.626617
1613754861255	0.303604	2.099823	9.621841
1613754861257	0.171997	2.097427	9.648163
1613754861260	0.061920	2.085464	9.605087
1613754861262	-0.021820	2.085464	9.595520
1613754861264	-0.100784	2.102219	9.562012
1613754861267	-0.191711	2.085464	9.526123
1613754861269	-0.246750	2.066315	9.487839
1613754861272	-0.308960	2.061539	9.442368
1613754861274	-0.363998	2.085464	9.375381
1613754861276	-0.404678	2.066315	9.308380
1613754861279	-0.445358	2.042389	9.262909
1613754861281	-0.502777	2.032822	9.207870
1613754861283	-0.567383	2.018463	9.143265
1613754861286	-0.586533	2.001709	9.064316
1613754861288	-0.610458	1.987350	9.049957
1613754861291	-0.608063	1.970612	9.016449
1613754861293	-0.605667	1.977783	8.987732
1613754861295	-0.593704	1.992142	9.011673
1613754861298	-0.579346	1.987350	9.047562
1613754861300	-0.557816	1.982574	9.042770
1613754861303	-0.524323	2.006500	9.030807
1613754861305	-0.493210	2.001709	9.033203
1613754861307	-0.464493	2.008896	8.997314
1613754861310	-0.416641	2.008896	9.016449
1613754861312	-0.356812	2.001709	9.014053
1613754861314	-0.282639	1.982574	8.999710
1613754861317	-0.220428	1.996933	8.978165
1613754861319	-0.162994	1.973007	8.978165
1613754861322	-0.067291	1.958649	8.937485
1613754861324	-0.012253	1.977783	8.870483
1613754861326	0.054749	1.984970	8.834595
1613754861329	0.114563	1.984970	8.798706
1613754861331	0.191132	1.989746	8.750854
1613754861333	0.279678	1.980179	8.707779
1613754861336	0.361023	1.977783	8.643173
1613754861338	0.408890	1.953857	8.597702
1613754861341	0.480667	1.982574	8.523529
1613754861343	0.497421	1.992142	8.468491
1613754861345	0.554840	1.994537	8.403885
1613754861348	0.600311	2.011292	8.336884
1613754861350	0.648163	2.030426	8.286636
1613754861352	0.698410	2.056747	8.210068
1613754861355	0.741486	2.049576	8.128708
1613754861357	0.767807	2.059143	8.085648
1613754861360	0.796524	2.080673	8.004288
1613754861362	0.825241	2.071106	7.958832
1613754861364	0.803696	2.114182	7.896606
1613754861367	0.765411	2.106995	7.877472
1613754861369	0.770203	2.166824	7.846359
1613754861372	0.758240	2.188354	7.793716
1613754861374	0.731918	2.205109	7.760223
1613754861376	0.727127	2.255356	7.719543
1613754861379	0.703201	2.264923	7.640579
1613754861381	0.719955	2.298431	7.587936
1613754861383	0.707993	2.315170	7.504181
1613754861386	0.684067	2.334320	7.470688
1613754861388	0.672089	2.343887	7.391724
1613754861391	0.619461	2.358246	7.291229
1613754861393	0.612274	2.360641	7.252945
1613754861395	0.564423	2.389359	7.171585
1613754861398	0.523743	2.391739	7.073486
1613754861400	0.495026	2.437210	7.001694
1613754861402	0.490234	2.461136	6.937088
1613754861405	0.454346	2.508987	6.855728
1613754861407	0.451950	2.532928	6.757629
1613754861410	0.437607	2.566422	6.704987
1613754861412	0.425629	2.568817	6.671494
1613754861414	0.418457	2.597534	6.621231
1613754861417	0.399307	2.614273	6.599701
1613754861419	0.382568	2.633423	6.570984
1613754861421	0.353851	2.642990	6.523132
1613754861424	0.325134	2.664520	6.530304
1613754861426	0.320358	2.647781	6.465698
1613754861429	0.310776	2.690842	6.429810
1613754861431	0.306000	2.700424	6.393921
1613754861433	0.253357	2.738708	6.338882
1613754861436	0.224640	2.750671	6.314957
1613754861438	0.179169	2.781769	6.307770
1613754861440	0.140884	2.800919	6.271881
1613754861443	0.095428	2.834412	6.238388
1613754861445	0.054749	2.877487	6.180954
1613754861448	0.026031	2.903809	6.145065
1613754861450	-0.014648	2.937302	6.087631
1613754861452	-0.050537	2.951660	6.073273
1613754861455	-0.091217	2.977982	6.042175
1613754861457	-0.127106	3.006699	6.049347
1613754861460	-0.151031	3.044983	6.054138
1613754861462	-0.155823	3.068909	6.080460
1613754861464	-0.189316	3.104813	6.090027
1613754861467	-0.208466	3.102417	6.128311
1613754861469	-0.220428	3.114380	6.149857
1613754861471	-0.227600	3.123947	6.171387
1613754861474	-0.232391	3.123947	6.224030
1613754861476	-0.234787	3.159836	6.240784
1613754861479	-0.253922	3.169418	6.317352
1613754861481	-0.263504	3.162231	6.372375
1613754861483	-0.237183	3.155060	6.439377
1613754861486	-0.232391	3.186157	6.513565
1613754861488	-0.220428	3.181381	6.614059
1613754861490	-0.215637	3.190948	6.709778
1613754861493	-0.189316	3.202911	6.815048
1613754861495	-0.172577	3.207703	6.886841
1613754861498	-0.139069	3.193344	6.975372
1613754861500	-0.127106	3.193344	7.049545
1613754861502	-0.098389	3.202911	7.147659
1613754861505	-0.036179	3.181381	7.240982
1613754861507	-0.029007	3.188553	7.334305
1613754861509	-0.007462	3.157455	7.432404
1613754861512	0.002106	3.167023	7.520935
1613754861514	0.035599	3.198120	7.609467
1613754861517	0.030823	3.207703	7.647751
1613754861519	0.021255	3.222061	7.695618
1613754861521	0.066711	3.229233	7.717148
1613754861524	0.033218	3.241196	7.755432
1613754861526	0.049957	3.231628	7.788940
1613754861529	0.071503	3.255554	7.824829
1613754861531	0.054749	3.245987	7.855927
1613754861533	0.071503	3.248383	7.903793
1613754861536	0.085861	3.262726	7.889435
1613754861538	0.090637	3.279480	7.860718
1613754861540	0.102600	3.289047	7.832001
1613754861543	0.126526	3.293839	7.820038
1613754861545	0.107391	3.291443	7.832001
1613754861548	0.073883	3.286667	7.848755
1613754861550	0.059540	3.310593	7.843964
1613754861552	0.035599	3.317764	7.839188
1613754861555	0.026031	3.308197	7.822433
1613754861557	0.028427	3.308197	7.824829
1613754861559	0.018860	3.324951	7.855927
1613754861562	0.023636	3.315369	7.906189
1613754861564	0.030823	3.341690	7.963608
1613754861567	0.023636	3.346481	7.992325
1613754861569	0.049957	3.387161	8.035400
1613754861571	0.061920	3.384766	8.085648
1613754861574	0.093033	3.379974	8.114365
1613754861576	0.085861	3.391937	8.150253
1613754861578	0.071503	3.382370	8.205292
1613754861581	0.066711	3.370407	8.291428
1613754861583	0.035599	3.370407	8.339279
1613754861586	-0.002686	3.353653	8.415848
1613754861588	-0.062500	3.317764	8.549850
1613754861590	-0.117538	3.303406	8.667099
1613754861593	-0.153427	3.262726	8.769989
1613754861595	-0.234787	3.286667	8.887238
1613754861598	-0.289825	3.286667	8.999710
1613754861600	-0.340073	3.260345	9.088242
1613754861602	-0.404678	3.260345	9.183945
1613754861605	-0.457321	3.255554	9.272491
1613754861607	-0.531494	3.231628	9.329910
1613754861609	-0.596100	3.214874	9.344269
1613754861612	-0.677460	3.219666	9.332306
1613754861614	-0.749237	3.214874	9.370590
1613754861617	-0.801880	3.207703	9.380157
1613754861619	-0.873672	3.188553	9.380157
1613754861621	-0.945450	3.147873	9.396912
1613754861624	-0.993301	3.133514	9.437592
1613754861626	-1.079453	3.095230	9.442368
1613754861628	-1.146454	3.064133	9.444763
1613754861631	-1.218231	3.028229	9.471085
1613754861633	-1.275665	2.992340	9.533295
1613754861636	-1.345047	2.951660	9.585938
1613754861638	-1.352234	2.913376	9.631409
1613754861640	-1.371368	2.899017	9.636200
1613754861643	-1.373764	2.894241	9.638580
1613754861645	-1.323517	2.901413	9.657730
1613754861647	-1.280441	2.901413	9.681656
1613754861650	-1.199097	2.891846	9.705582
1613754861652	-1.129700	2.925339	9.801300
1613754861655	-1.072266	2.882278	9.863510
1613754861657	-1.010056	2.882278	9.949646
1613754861659	-0.926315	2.887054	10.031006
1613754861662	-0.914352	2.867920	10.136292
1613754861664	-0.852127	2.865524	10.243973
1613754861666	-0.792313	2.836807	10.354034
1613754861669	-0.761200	2.858353	10.468903
1613754861671	-0.744461	2.841599	10.581360
1613754861674	-0.710953	2.824844	10.717743
1613754861676	-0.682236	2.820053	10.830215
1613754861678	-0.706177	2.798523	10.961823
1613754861681	-0.722916	2.760239	11.119751
1613754861683	-0.758820	2.726746	11.275284
1613754861686	-0.792313	2.709991	11.457138
1613754861688	-0.847351	2.662140	11.636597
1613754861690	-0.902374	2.633423	11.763412
1613754861693	-0.986130	2.607101	11.921341
1613754861695	-1.060303	2.604706	12.060120
1613754861697	-1.151230	2.592743	12.230011
1613754861700	-1.211060	2.587952	12.354446
1613754861702	-1.261307	2.590347	12.495621
1613754861705	-1.321121	2.571213	12.588943
1613754861707	-1.352234	2.568817	12.663116
1613754861709	-1.407272	2.561630	12.701401
1613754861712	-1.416840	2.561630	12.756439
1613754861714	-1.450333	2.535309	12.768402
1613754861716	-1.498199	2.537704	12.789932
1613754861719	-1.565201	2.501816	12.775574
1613754861721	-1.620224	2.480286	12.780365
1613754861724	-1.660904	2.442001	12.756439
1613754861726	-1.665695	2.432419	12.718155
1613754861728	-1.665695	2.430023	12.696609
1613754861731	-1.680054	2.406097	12.658325
1613754861733	-1.682434	2.370209	12.632004
1613754861735	-1.687225	2.379776	12.567398
1613754861738	-1.706375	2.351074	12.505188
1613754861740	-1.747055	2.346283	12.416656
1613754861743	-1.766190	2.360641	12.368790
1613754861745	-1.785339	2.351074	12.325729
1613754861747	-1.835587	2.322357	12.244370
1613754861750	-1.878647	2.319962	12.227615
1613754861752	-1.921722	2.312775	12.165405
1613754861755	-1.967194	2.281677	12.124725
1613754861757	-2.027008	2.245789	12.107971
1613754861759	-2.089218	2.233826	12.096008
1613754861762	-2.144257	2.205109	12.122330
1613754861764	-2.199295	2.176392	12.143875
1613754861766	-2.242355	2.116577	12.196518
1613754861769	-2.321320	2.075897	12.289841
1613754861771	-2.369186	2.056747	12.375977
1613754861774	-2.419434	2.028030	12.509979
1613754861776	-2.452927	1.977783	12.670288
1613754861778	-2.491211	1.970612	12.809082
1613754861781	-2.522324	1.934723	12.971786
1613754861783	-2.529495	1.906006	13.072281
1613754861785	-2.515137	1.896423	13.203888
1613754861788	-2.493607	1.877289	13.321136
1613754861790	-2.481644	1.879684	13.404892
1613754861793	-2.409866	1.834213	13.469498
1613754861795	-2.366791	1.831818	13.500595
1613754861797	-2.321320	1.798325	13.517349
1613754861800	-2.259109	1.779175	13.493423
1613754861802	-2.194504	1.733719	13.491028
1613754861804	-2.098785	1.716965	13.416855
1613754861807	-2.012650	1.693039	13.371384
1613754861809	-1.921722	1.647583	13.306778
1613754861812	-1.828400	1.649963	13.256531
1613754861814	-1.756622	1.635620	13.218246
1613754861816	-1.694412	1.659546	13.167999
1613754861819	-1.608261	1.645187	13.117752
1613754861821	-1.548447	1.604507	13.005295
1613754861824	-1.493408	1.609299	12.916748
1613754861826	-1.438370	1.628433	12.777969
1613754861828	-1.409653	1.628433	12.665512
1613754861831	-1.392914	1.614075	12.514755
1613754861833	-1.373764	1.611679	12.373581
1613754861835	-1.373764	1.623642	12.191727
1613754861838	-1.366592	1.618866	12.019440
1613754861840	-1.376160	1.640396	11.851944
1613754861843	-1.409653	1.671509	11.662918
1613754861845	-1.435974	1.664322	11.457138
1613754861847	-1.488617	1.654755	11.234604
1613754861850	-1.507767	1.678680	11.009674
1613754861852	-1.543655	1.693039	10.830215
1613754861854	-1.565201	1.709793	10.588531
1613754861857	-1.629807	1.716965	10.377975
1613754861859	-1.653732	1.733719	10.186539
1613754861862	-1.694412	1.752869	9.987946
1613754861864	-1.720734	1.781570	9.791733
1613754861866	-1.770981	1.793533	9.624222
1613754861869	-1.816437	1.807892	9.435196
1613754861871	-1.835587	1.843796	9.265305
1613754861873	-1.871475	1.913177	9.095413
1613754861876	-1.885834	1.896423	8.913559
1613754861878	-1.885834	1.925140	8.743668
1613754861881	-1.902588	1.953857	8.588135
1613754861883	-1.919327	1.973007	8.456528
1613754861885	-1.926514	1.989746	8.310577
1613754861888	-1.960007	2.028030	8.205292
1613754861890	-1.945648	2.059143	8.085648
1613754861893	-1.936081	2.039993	7.980362
1613754861895	-1.952835	2.054352	7.899002
1613754861897	-1.952835	2.073502	7.791321
1613754861900	-1.936081	2.102219	7.709976
1613754861902	-1.916931	2.128540	7.652542
1613754861904	-1.881042	2.095032	7.611862
1613754861907	-1.885834	2.104599	7.573578
1613754861909	-1.873871	2.128540	7.537689
1613754861912	-1.847549	2.099823	7.552048
1613754861914	-1.809265	2.095032	7.520935
1613754861916	-1.754227	2.066315	7.554443
1613754861919	-1.689621	2.097427	7.540085
1613754861921	-1.656128	2.087860	7.554443
1613754861923	-1.589127	2.087860	7.578369
1613754861926	-1.512558	2.078278	7.609467
1613754861928	-1.452728	2.104599	7.662109
1613754861931	-1.390518	2.109390	7.714752
1613754861933	-1.306763	2.121353	7.738678
1613754861935	-1.244553	2.109390	7.803284
1613754861938	-1.163193	2.109390	7.848755
1613754861940	-1.081848	2.121353	7.891830
1613754861942	-0.988525	2.118958	7.949249
1613754861945	-0.888031	2.095032	7.994720
1613754861947	-0.861710	2.106995	8.044968
1613754861950	-0.792313	2.095032	8.092819
1613754861952	-0.732498	2.073502	8.147858
1613754861954	-0.675064	2.059143	8.174179
1613754861957	-0.624817	2.066315	8.212463
1613754861959	-0.572174	2.063934	8.219635
1613754861961	-0.529099	2.066315	8.262711
1613754861964	-0.486023	2.071106	8.222031
1613754861966	-0.438171	2.099823	8.233994
1613754861969	-0.392715	2.085464	8.236389
1613754861971	-0.337677	2.102219	8.233994
1613754861973	-0.280243	2.109390	8.248352
1613754861976	-0.246750	2.135712	8.236389
1613754861978	-0.189316	2.138107	8.236389
1613754861981	-0.153427	2.118958	8.210068
1613754861983	-0.105576	2.145279	8.169388
1613754861985	-0.062500	2.178787	8.133499
1613754861988	-0.024216	2.188354	8.071289
1613754861990	0.004501	2.209885	8.023438
1613754861992	0.028427	2.226639	7.975571
1613754861995	0.049957	2.236206	7.901398
1613754861997	0.061920	2.260147	7.824829
1613754862000	0.052353	2.281677	7.767395
1613754862002	0.061920	2.322357	7.695618
1613754862004	0.076279	2.341492	7.657333
1613754862007	0.064316	2.384567	7.628616
1613754862009	0.069107	2.401321	7.578369
1613754862011	0.057144	2.444382	7.523331
1613754862014	0.033218	2.451569	7.482651
1613754862016	0.009277	2.508987	7.437195
1613754862019	0.037994	2.544891	7.410873
1613754862021	0.042786	2.595139	7.327118
1613754862023	0.076279	2.633423	7.257721
1613754862026	0.076279	2.662140	7.154831
1613754862028	0.073883	2.695633	7.083054
1613754862030	0.061920	2.762634	7.042374
1613754862033	0.069107	2.788956	6.949051
1613754862035	0.071503	2.839203	6.879669
1613754862038	0.042786	2.867920	6.803085
1613754862040	0.030823	2.901413	6.750443
1613754862042	0.026031	2.925339	6.716949
1613754862045	0.033218	2.932526	6.697800
1613754862047	0.028427	2.980377	6.690628
1613754862049	0.037994	3.025848	6.700195
1613754862052	0.033218	3.054550	6.714554
1613754862054	0.037994	3.097626	6.752838
1613754862057	0.066711	3.164627	6.788727
1613754862059	0.035599	3.193344	6.843765
1613754862061	0.042786	3.243591	6.882050
1613754862064	0.061920	3.305801	6.925125
1613754862066	0.076279	3.329727	6.987335
1613754862069	0.102600	3.391937	7.063904
1613754862071	0.085861	3.449371	7.133301
1613754862073	0.059540	3.473297	7.207474
1613754862076	0.040390	3.511581	7.260117
1613754862078	0.014069	3.578583	7.334305
1613754862080	0.002106	3.626434	7.377365
1613754862083	0.002106	3.669510	7.432404
1613754862085	-0.005066	3.750870	7.501801
1613754862088	0.011673	3.767624	7.537689
1613754862090	0.014069	3.796326	7.597504
1613754862092	0.006897	3.829834	7.631012
1613754862095	0.047562	3.853760	7.678864
1613754862097	0.021255	3.827438	7.698013
1613754862099	0.030823	3.853760	7.702789
1613754862102	0.045181	3.844193	7.717148
1613754862104	0.035599	3.834610	7.717148
1613754862107	0.021255	3.827438	7.729111
1613754862109	0.011673	3.808289	7.693222
1613754862111	-0.000290	3.801117	7.681259
1613754862114	-0.038574	3.796326	7.666901
1613754862116	-0.048141	3.801117	7.657333
1613754862119	-0.072067	3.777191	7.652542
1613754862121	-0.081650	3.770004	7.619049
1613754862123	-0.091217	3.772400	7.611862
1613754862126	-0.086426	3.767624	7.626221
1613754862128	-0.105576	3.758041	7.642975
1613754862130	-0.127106	3.746078	7.669296
1613754862133	-0.136673	3.729340	7.717148
1613754862135	-0.182144	3.719757	7.781754
1613754862138	-0.196503	3.703018	7.870285
1613754862140	-0.208466	3.717361	7.937286
1613754862142	-0.208466	3.698227	8.040176
1613754862145	-0.198898	3.679077	8.126328
1613754862147	-0.184540	3.667114	8.200500
1613754862149	-0.165390	3.638412	8.339279
1613754862152	-0.134293	3.643188	8.403885
1613754862154	-0.069672	3.616867	8.482849
1613754862157	-0.005066	3.597733	8.523529
1613754862159	0.100204	3.564224	8.597702
1613754862161	0.162430	3.597733	8.700607
1613754862164	0.212677	3.549866	8.772385
1613754862166	0.272491	3.554657	8.815460
1613754862168	0.334702	3.542694	8.889633
1613754862171	0.404099	3.554657	8.970993
1613754862173	0.432816	3.545090	9.006882
1613754862176	0.495026	3.525940	9.081055
1613754862178	0.511780	3.499619	9.114563
1613754862180	0.530914	3.537903	9.114563
1613754862183	0.535706	3.528336	9.124130
1613754862185	0.538101	3.509186	9.107376
1613754862187	0.480667	3.511581	9.097809
1613754862190	0.468704	3.518768	9.090637
1613754862192	0.413666	3.513977	9.073883
1613754862195	0.372986	3.535507	9.061920
1613754862197	0.310776	3.547485	9.045166
1613754862199	0.298813	3.571411	9.057129
1613754862202	0.246170	3.576187	9.035599
1613754862204	0.231812	3.609695	8.999710
1613754862207	0.195923	3.662338	8.966202
1613754862209	0.155243	3.664734	8.908783
1613754862211	0.128922	3.688660	8.889633
1613754862214	0.102600	3.698227	8.858521
1613754862216	0.061920	3.712585	8.836990
1613754862218	0.023636	3.707794	8.820236
1613754862221	-0.002686	3.703018	8.808273
1613754862223	-0.048141	3.688660	8.789139
1613754862226	-0.060104	3.700623	8.777176
1613754862228	-0.076859	3.722153	8.767593
1613754862230	-0.098389	3.746078	8.789139
1613754862233	-0.148636	3.738907	8.784348
1613754862235	-0.182144	3.729340	8.796310
1613754862237	-0.225220	3.758041	8.858521
1613754862240	-0.282639	3.726944	8.930313
1613754862242	-0.354431	3.719757	8.980560
1613754862245	-0.428604	3.717361	9.083450
1613754862247	-0.521927	3.714981	9.186340
1613754862249	-0.598495	3.683868	9.286835
1613754862252	-0.684631	3.683868	9.389740
1613754862254	-0.751633	3.655151	9.483047
1613754862256	-0.811447	3.614471	9.593124
1613754862259	-0.878448	3.588150	9.686447
1613754862261	-0.945450	3.602509	9.753448
1613754862264	-1.024414	3.569016	9.858719
1613754862266	-1.086624	3.547485	9.935303
1613754862268	-1.163193	3.533127	10.014267
1613754862271	-1.191910	3.504410	10.100403
1613754862273	-1.223022	3.490051	10.205688
1613754862275	-1.220627	3.432617	10.294220
1613754862278	-1.263702	3.420654	10.421036
1613754862280	-1.266098	3.411087	10.521545
1613754862283	-1.263702	3.379974	10.638779
1613754862285	-1.275665	3.372803	10.748856
1613754862287	-1.268478	3.377594	10.868500
1613754862290	-1.254120	3.363235	10.949860
1613754862292	-1.256516	3.351273	11.033600
1613754862295	-1.225418	3.368011	11.134094
1613754862297	-1.194305	3.344086	11.246567
1613754862299	-1.201477	3.351273	11.327911
1613754862302	-1.199097	3.317764	11.392532
1613754862304	-1.179947	3.289047	11.454742
1613754862306	-1.172775	3.296234	11.514557
1613754862309	-1.170380	3.265121	11.548065
1613754862311	-1.177551	3.231628	11.598312
1613754862314	-1.136871	3.255554	11.629410
1613754862316	-1.100983	3.260345	11.650955
1613754862318	-1.057922	3.241196	11.662918
1613754862321	-1.007660	3.245987	11.682053
1613754862323	-0.935883	3.236404	11.694016
1613754862325	-0.876053	3.248383	11.694016
1613754862328	-0.828201	3.262726	11.667694
1613754862330	-0.777954	3.284271	11.646164
1613754862333	-0.687027	3.255554	11.619843
1613754862335	-0.598495	3.260345	11.579163
1613754862337	-0.519531	3.272308	11.526520
1613754862340	-0.419037	3.260345	11.469101
1613754862342	-0.304169	3.250763	11.380554
1613754862344	-0.208466	3.250763	11.299210
1613754862347	-0.086426	3.231628	11.236984
1613754862349	0.030823	3.214874	11.169998
1613754862352	0.155243	3.188553	11.081451
1613754862354	0.253357	3.186157	11.009674
1613754862356	0.358643	3.152664	10.909180
1613754862359	0.473495	3.128738	10.868500
1613754862361	0.535706	3.064133	10.861313
1613754862364	0.607483	3.016266	10.880463
1613754862366	0.662521	2.956451	10.873276
1613754862368	0.707993	2.896637	10.904388
1613754862371	0.767807	2.860733	10.942673
1613754862373	0.830017	2.815277	11.002502
1613754862375	0.853943	2.765030	11.062317
1613754862378	0.899414	2.729126	11.153244
1613754862380	0.937698	2.626236	11.270493
1613754862383	0.975983	2.549667	11.390137
1613754862385	0.968811	2.468323	11.569595
1613754862387	0.971191	2.394135	11.758621
1613754862390	0.935303	2.276886	11.973984
1613754862392	0.904205	2.181183	12.208481
1613754862394	0.844376	2.109390	12.459717
1613754862397	0.794128	2.020859	12.691833
1613754862399	0.731918	1.937103	12.945465
1613754862402	0.719955	1.870102	13.148849
1613754862404	0.696030	1.819855	13.392929
1613754862406	0.681671	1.755249	13.581955
1613754862409	0.669708	1.748077	13.744675
1613754862411	0.672089	1.693039	13.871490
1613754862413	0.681671	1.676285	13.969589
1613754862416	0.703201	1.638000	14.050949
1613754862418	0.736710	1.652359	14.091629
1613754862421	0.782166	1.652359	14.113159
1613754862423	0.825241	1.671509	14.115555
1613754862425	0.853943	1.664322	14.096420
1613754862428	0.906586	1.695435	14.038986
1613754862430	0.966415	1.702606	14.019852
1613754862433	1.011871	1.714569	13.940887
1613754862435	1.057343	1.731323	13.837997
1613754862437	1.119553	1.769608	13.687241
1613754862440	1.153046	1.757645	13.529312
1613754862442	1.150665	1.769608	13.316360
1613754862444	1.160233	1.772003	13.089035
1613754862447	1.160233	1.810287	12.868896
1613754862449	1.157837	1.834213	12.658325
1613754862452	1.131516	1.848572	12.395111
1613754862454	1.119553	1.903610	12.165405
1613754862456	1.078873	1.958649	11.916550
1613754862459	1.045380	1.994537	11.694016
1613754862461	1.021454	1.994537	11.457138
1613754862463	0.944885	2.035217	11.256134
1613754862466	0.863525	2.073502	11.062317
1613754862468	0.803696	2.063934	10.882858
1613754862471	0.741486	2.097427	10.724930
1613754862473	0.648163	2.092636	10.631607
1613754862475	0.550064	2.097427	10.519150
1613754862478	0.487854	2.123749	10.452148
