TStamp	X	Y	Z
1613754859553	0.222610	-0.048431	0.062347
1613754859555	0.217728	-0.030106	0.064789
1613754859558	0.217728	-0.008102	0.067230
1613754859560	0.214066	0.012650	0.069672
1613754859562	0.211624	0.027298	0.074570
1613754859565	0.205521	0.039520	0.075790
1613754859567	0.203079	0.050507	0.079453
1613754859569	0.198181	0.061508	0.085556
1613754859572	0.193298	0.066391	0.089233
1613754859574	0.190857	0.068832	0.095337
1613754859577	0.182297	0.061508	0.098999
1613754859579	0.176193	0.056625	0.105103
1613754859581	0.171310	0.049301	0.110001
1613754859584	0.157867	0.035858	0.112442
1613754859586	0.149323	0.024857	0.117325
1613754859588	0.140762	0.006531	0.122208
1613754859591	0.132202	-0.009338	0.127106
1613754859593	0.121216	-0.028870	0.130768
1613754859596	0.108994	-0.047195	0.135651
1613754859598	0.097992	-0.066757	0.140533
1613754859600	0.088226	-0.086304	0.144196
1613754859603	0.076019	-0.103409	0.146637
1613754859605	0.065033	-0.120514	0.150314
1613754859607	0.061356	-0.132721	0.153976
1613754859610	0.054031	-0.146164	0.153976
1613754859612	0.045471	-0.159607	0.155197
1613754859615	0.045471	-0.169373	0.153976
1613754859617	0.041824	-0.176697	0.153976
1613754859619	0.039383	-0.181580	0.150314
1613754859622	0.038147	-0.184052	0.145432
1613754859624	0.044266	-0.179138	0.145432
1613754859627	0.050385	-0.174255	0.139313
1613754859629	0.055267	-0.170609	0.134430
1613754859631	0.068695	-0.166931	0.130768
1613754859634	0.082108	-0.160812	0.125870
1613754859636	0.094345	-0.157166	0.118546
1613754859638	0.110229	-0.154724	0.108780
1613754859641	0.127319	-0.146164	0.102661
1613754859643	0.145645	-0.137604	0.095337
1613754859646	0.160309	-0.131500	0.086777
1613754859648	0.176193	-0.122955	0.078232
1613754859650	0.194519	-0.114395	0.069672
1613754859653	0.207962	-0.108292	0.061127
1613754859655	0.217728	-0.100967	0.051346
1613754859657	0.231171	-0.091187	0.042801
1613754859660	0.240936	-0.080200	0.035461
1613754859662	0.244614	-0.070419	0.024475
1613754859665	0.249496	-0.058197	0.017136
1613754859667	0.248260	-0.044754	0.011047
1613754859669	0.244614	-0.031326	0.007370
1613754859672	0.237289	-0.020340	0.001266
1613754859674	0.231171	-0.004456	-0.001175
1613754859676	0.221405	0.007767	-0.002380
1613754859679	0.210403	0.018738	-0.002380
1613754859681	0.196960	0.027298	-0.001175
1613754859684	0.177414	0.032181	0.001266
1613754859686	0.161530	0.035858	0.001266
1613754859688	0.138321	0.032181	0.002502
1613754859691	0.118774	0.033417	0.003708
1613754859693	0.097992	0.032181	0.004944
1613754859696	0.071136	0.029739	0.002502
1613754859698	0.047928	0.032181	0.000061
1613754859700	0.025940	0.030975	-0.001175
1613754859703	0.000290	0.032181	-0.003616
1613754859705	-0.022934	0.034622	-0.007263
1613754859707	-0.037598	0.039520	-0.009705
1613754859710	-0.058365	0.039520	-0.015823
1613754859712	-0.079132	0.040741	-0.021942
1613754859715	-0.093796	0.044418	-0.028046
1613754859717	-0.110886	0.045624	-0.034149
1613754859719	-0.119446	0.051743	-0.040268
1613754859722	-0.134094	0.054184	-0.047592
1613754859724	-0.145096	0.061508	-0.053696
1613754859726	-0.149979	0.073730	-0.058594
1613754859729	-0.159775	0.078613	-0.068359
1613754859731	-0.162216	0.089615	-0.074463
1613754859734	-0.169540	0.096939	-0.081802
1613754859736	-0.171982	0.109161	-0.086685
1613754859738	-0.170746	0.121368	-0.092789
1613754859741	-0.173218	0.128708	-0.100128
1613754859743	-0.167099	0.145798	-0.103790
1613754859745	-0.169540	0.154358	-0.114792
1613754859748	-0.160980	0.170242	-0.119675
1613754859750	-0.158539	0.181244	-0.129440
1613754859753	-0.151215	0.189804	-0.138000
1613754859755	-0.145096	0.200775	-0.150208
1613754859757	-0.135330	0.209335	-0.162430
1613754859760	-0.121887	0.219101	-0.175858
1613754859762	-0.110886	0.225220	-0.190536
1613754859765	-0.098679	0.231339	-0.206421
1613754859767	-0.081573	0.236221	-0.222305
1613754859769	-0.060806	0.241104	-0.236954
1613754859772	-0.040039	0.244781	-0.251633
1613754859774	-0.021713	0.244781	-0.269943
1613754859776	0.008835	0.247223	-0.282166
1613754859779	0.029602	0.242340	-0.296814
1613754859781	0.055267	0.237427	-0.309036
1613754859784	0.079666	0.228897	-0.320038
1613754859786	0.100449	0.216660	-0.333481
1613754859788	0.123657	0.206894	-0.340805
1613754859791	0.141983	0.189804	-0.350571
1613754859793	0.167633	0.178802	-0.355469
1613754859795	0.184738	0.161682	-0.361572
1613754859798	0.199402	0.147034	-0.367691
1613754859800	0.211624	0.129929	-0.371338
1613754859803	0.220169	0.114044	-0.376236
1613754859805	0.227493	0.098160	-0.378677
1613754859807	0.232391	0.082275	-0.383560
1613754859810	0.233612	0.067627	-0.386017
1613754859812	0.236053	0.050507	-0.384781
1613754859814	0.233612	0.030975	-0.384781
1613754859817	0.229935	0.008972	-0.384781
1613754859819	0.223846	-0.015442	-0.383560
1613754859822	0.218964	-0.039871	-0.379898
1613754859824	0.206726	-0.066757	-0.376236
1613754859826	0.198181	-0.087524	-0.370132
1613754859829	0.184738	-0.109512	-0.364014
1613754859831	0.170090	-0.131500	-0.355469
1613754859834	0.151764	-0.152283	-0.346909
1613754859836	0.129761	-0.166931	-0.339584
1613754859838	0.108994	-0.180374	-0.329803
1613754859841	0.080902	-0.196259	-0.322479
1613754859843	0.058914	-0.198700	-0.315140
1613754859845	0.027161	-0.203583	-0.309036
1613754859848	-0.008270	-0.207260	-0.306595
1613754859850	-0.038818	-0.202377	-0.302933
1613754859853	-0.071793	-0.193817	-0.300491
1613754859855	-0.101120	-0.179138	-0.296814
1613754859857	-0.137772	-0.164490	-0.296814
1613754859860	-0.165863	-0.138840	-0.296814
1613754859862	-0.190308	-0.109512	-0.298050
1613754859864	-0.218399	-0.077744	-0.301712
1613754859867	-0.241623	-0.041107	-0.302933
1613754859869	-0.266052	-0.003220	-0.309036
1613754859872	-0.284378	0.040741	-0.313934
1613754859874	-0.305145	0.082275	-0.322479
1613754859876	-0.319809	0.127487	-0.328583
1613754859879	-0.329575	0.176361	-0.334702
1613754859881	-0.341812	0.220337	-0.345688
1613754859883	-0.350342	0.267990	-0.354248
1613754859886	-0.350342	0.311966	-0.361572
1613754859888	-0.350342	0.353500	-0.371338
1613754859891	-0.350342	0.388931	-0.382339
1613754859893	-0.339355	0.421906	-0.387222
1613754859895	-0.328369	0.445145	-0.393341
1613754859898	-0.313690	0.463470	-0.401901
1613754859900	-0.295380	0.473236	-0.406784
1613754859903	-0.274612	0.472000	-0.414108
1613754859905	-0.250168	0.464676	-0.423874
1613754859907	-0.228180	0.445145	-0.432434
1613754859910	-0.200073	0.418259	-0.440994
1613754859912	-0.169540	0.388931	-0.451996
1613754859914	-0.139008	0.351059	-0.462967
1613754859917	-0.108444	0.309525	-0.472763
1613754859919	-0.076675	0.261871	-0.483734
1613754859922	-0.046143	0.210571	-0.493530
1613754859924	-0.014374	0.159241	-0.503296
1613754859926	0.012497	0.107941	-0.510620
1613754859929	0.047928	0.062729	-0.516739
1613754859931	0.071136	0.015091	-0.524063
1613754859933	0.094345	-0.027664	-0.531387
1613754859936	0.112671	-0.067978	-0.535065
1613754859938	0.127319	-0.102188	-0.541168
1613754859941	0.138321	-0.131500	-0.544830
1613754859943	0.144424	-0.154724	-0.548492
1613754859945	0.151764	-0.168167	-0.550949
1613754859948	0.150528	-0.182816	-0.552155
1613754859950	0.148087	-0.188934	-0.552155
1613754859952	0.138321	-0.191376	-0.554611
1613754859955	0.130997	-0.188934	-0.553391
1613754859957	0.119995	-0.188934	-0.550949
1613754859960	0.104111	-0.184052	-0.548492
1613754859962	0.093109	-0.173050	-0.544830
1613754859964	0.074783	-0.163269	-0.539948
1613754859967	0.056473	-0.151047	-0.532623
1613754859969	0.038147	-0.132721	-0.521622
1613754859971	0.024704	-0.113174	-0.510620
1613754859974	0.003937	-0.092407	-0.500854
1613754859976	-0.011932	-0.066757	-0.488647
1613754859979	-0.025375	-0.038666	-0.473969
1613754859981	-0.040039	-0.010544	-0.460526
1613754859983	-0.052246	0.017532	-0.445877
1613754859986	-0.064468	0.049301	-0.432434
1613754859988	-0.069351	0.082275	-0.414108
1613754859990	-0.073029	0.115265	-0.397003
1613754859993	-0.082794	0.140915	-0.382339
1613754859995	-0.085236	0.169022	-0.365234
1613754859998	-0.082794	0.195892	-0.346909
1613754860000	-0.079132	0.219101	-0.329803
1613754860002	-0.076675	0.239868	-0.313934
1613754860005	-0.075470	0.255753	-0.295609
1613754860007	-0.071793	0.270432	-0.280930
1613754860010	-0.066910	0.282639	-0.263840
1613754860012	-0.058365	0.289963	-0.247955
1613754860014	-0.057144	0.293640	-0.235748
1613754860017	-0.053467	0.289963	-0.219864
1613754860019	-0.048584	0.285080	-0.202744
1613754860021	-0.043701	0.274078	-0.188095
1613754860024	-0.041260	0.259430	-0.170975
1613754860026	-0.042480	0.239868	-0.157532
1613754860029	-0.037598	0.217896	-0.139221
1613754860031	-0.043701	0.187332	-0.124557
1613754860033	-0.047363	0.155594	-0.111115
1613754860036	-0.048584	0.121368	-0.094009
1613754860038	-0.053467	0.083496	-0.080582
1613754860040	-0.057144	0.046860	-0.063477
1613754860043	-0.063248	0.007767	-0.050034
1613754860045	-0.069351	-0.032547	-0.039032
1613754860048	-0.082794	-0.078964	-0.030487
1613754860050	-0.092560	-0.120514	-0.018265
1613754860052	-0.104797	-0.165710	-0.009705
1613754860055	-0.115768	-0.210907	0.000061
1613754860057	-0.128006	-0.254913	0.006165
1613754860059	-0.139008	-0.295212	0.011047
1613754860062	-0.148773	-0.333084	0.015930
1613754860064	-0.157333	-0.367294	0.019577
1613754860067	-0.167099	-0.400284	0.020813
1613754860069	-0.176865	-0.429596	0.022018
1613754860071	-0.180542	-0.452805	0.024475
1613754860074	-0.187866	-0.476044	0.022018
1613754860076	-0.200073	-0.498016	0.019577
1613754860079	-0.196426	-0.504135	0.022018
1613754860081	-0.192749	-0.509018	0.022018
1613754860083	-0.204956	-0.522461	0.014694
1613754860086	-0.198868	-0.522461	0.012253
1613754860088	-0.198868	-0.521225	0.009811
1613754860090	-0.197632	-0.520020	0.002502
1613754860093	-0.190308	-0.513901	-0.004822
1613754860095	-0.180542	-0.498016	-0.007263
1613754860098	-0.168304	-0.484573	-0.014618
1613754860100	-0.162216	-0.467484	-0.023148
1613754860102	-0.147537	-0.445480	-0.028046
1613754860105	-0.130447	-0.419830	-0.034149
1613754860107	-0.113327	-0.392944	-0.040268
1613754860109	-0.095001	-0.369736	-0.050034
1613754860112	-0.071793	-0.339203	-0.057358
1613754860114	-0.048584	-0.314758	-0.067139
1613754860117	-0.024155	-0.287888	-0.075684
1613754860119	0.001495	-0.262238	-0.084244
1613754860121	0.025940	-0.240234	-0.095230
1613754860124	0.056473	-0.218262	-0.103790
1613754860126	0.079666	-0.202377	-0.114792
1613754860128	0.107788	-0.187698	-0.124557
1613754860131	0.134659	-0.173050	-0.135559
1613754860133	0.154205	-0.160812	-0.145325
1613754860136	0.176193	-0.149841	-0.156326
1613754860138	0.195740	-0.137604	-0.166092
1613754860140	0.212845	-0.126617	-0.175858
1613754860143	0.228729	-0.115616	-0.185654
1613754860145	0.242172	-0.105850	-0.196625
1613754860148	0.251938	-0.093628	-0.207626
1613754860150	0.266586	-0.081406	-0.218628
1613754860152	0.272705	-0.071640	-0.230835
1613754860155	0.282471	-0.061874	-0.240631
1613754860157	0.289825	-0.048431	-0.251633
1613754860159	0.298355	-0.037430	-0.262604
1613754860162	0.304474	-0.025223	-0.272400
1613754860164	0.310593	-0.012985	-0.283386
1613754860167	0.310593	-0.003220	-0.295609
1613754860169	0.316681	0.016296	-0.302933
1613754860171	0.316681	0.033417	-0.312698
1613754860174	0.316681	0.051743	-0.320038
1613754860176	0.314240	0.072510	-0.327362
1613754860178	0.316681	0.095718	-0.329803
1613754860181	0.315475	0.114044	-0.332245
1613754860183	0.309357	0.131149	-0.335922
1613754860186	0.308151	0.153137	-0.334702
1613754860188	0.305710	0.171463	-0.334702
1613754860190	0.300797	0.189804	-0.333481
1613754860193	0.292267	0.204453	-0.331024
1613754860195	0.289825	0.217896	-0.327362
1613754860197	0.286148	0.232544	-0.321259
1613754860200	0.272705	0.237427	-0.317596
1613754860202	0.265381	0.245987	-0.311478
1613754860205	0.250702	0.249664	-0.304153
1613754860207	0.242172	0.250870	-0.294373
1613754860209	0.228729	0.249664	-0.285828
1613754860212	0.215286	0.247223	-0.274841
1613754860214	0.203079	0.241104	-0.265045
1613754860217	0.185959	0.232544	-0.254074
1613754860219	0.176193	0.222778	-0.240631
1613754860221	0.161530	0.214218	-0.227188
1613754860224	0.150528	0.208130	-0.212509
1613754860226	0.135880	0.197128	-0.197861
1613754860228	0.122437	0.188568	-0.183212
1613754860231	0.112671	0.182449	-0.166092
1613754860233	0.101669	0.180008	-0.150208
1613754860236	0.084564	0.175125	-0.136765
1613754860238	0.079666	0.175125	-0.122116
1613754860240	0.067459	0.173920	-0.108673
1613754860243	0.058914	0.173920	-0.094009
1613754860245	0.050385	0.180008	-0.083023
1613754860247	0.050385	0.187332	-0.069580
1613754860250	0.043030	0.193451	-0.058594
1613754860252	0.041824	0.202011	-0.045151
1613754860255	0.045471	0.203217	-0.035385
1613754860257	0.052826	0.206894	-0.023148
1613754860259	0.057709	0.206894	-0.012161
1613754860262	0.063797	0.206894	-0.003616
1613754860264	0.076019	0.208130	0.007370
1613754860266	0.082108	0.205658	0.014694
1613754860269	0.090668	0.200775	0.023254
1613754860271	0.101669	0.194687	0.031815
1613754860274	0.107788	0.187332	0.036697
1613754860276	0.117554	0.182449	0.040359
1613754860278	0.122437	0.169022	0.042801
1613754860281	0.133438	0.164124	0.045242
1613754860283	0.138321	0.149475	0.046463
1613754860286	0.146866	0.136032	0.045242
1613754860288	0.154205	0.121368	0.044022
1613754860290	0.159088	0.107941	0.044022
1613754860293	0.167633	0.093277	0.041580
1613754860295	0.168869	0.076172	0.039139
1613754860297	0.177414	0.065186	0.037903
1613754860300	0.177414	0.050507	0.036697
1613754860302	0.178635	0.038300	0.035461
1613754860305	0.179855	0.027298	0.035461
1613754860307	0.178635	0.019974	0.039139
1613754860309	0.168869	0.005325	0.037903
1613754860312	0.161530	-0.000778	0.039139
1613754860314	0.159088	-0.006897	0.044022
1613754860316	0.145645	-0.012985	0.048904
1613754860319	0.129761	-0.017899	0.051346
1613754860321	0.117554	-0.019104	0.056229
1613754860324	0.102890	-0.016663	0.062347
1613754860326	0.085785	-0.016663	0.069672
1613754860328	0.067459	-0.016663	0.074570
1613754860331	0.056473	-0.014221	0.083115
1613754860333	0.039383	-0.011780	0.090439
1613754860335	0.019821	-0.009338	0.096558
1613754860338	0.005173	-0.003220	0.106323
1613754860340	-0.011932	0.005325	0.112442
1613754860343	-0.027817	0.018738	0.123428
1613754860345	-0.041260	0.032181	0.130768
1613754860347	-0.049805	0.045624	0.142990
1613754860350	-0.060806	0.061508	0.152756
1613754860352	-0.071793	0.074951	0.161316
1613754860354	-0.080353	0.089615	0.169846
1613754860357	-0.090118	0.109161	0.177200
1613754860359	-0.097443	0.125031	0.184525
1613754860362	-0.103561	0.144592	0.194290
1613754860364	-0.110886	0.161682	0.199173
1613754860366	-0.118210	0.178802	0.206497
1613754860369	-0.129211	0.189804	0.213852
1613754860371	-0.136536	0.199570	0.219940
1613754860374	-0.145096	0.206894	0.226059
1613754860376	-0.153656	0.209335	0.232178
1613754860378	-0.162216	0.210571	0.238266
1613754860381	-0.165863	0.210571	0.244385
1613754860383	-0.176865	0.204453	0.248062
1613754860385	-0.189087	0.194687	0.251709
1613754860388	-0.200073	0.183685	0.250504
